codigo_tweet,resposta,classe
1214683131577544705,@g1 Um e no Brasil outro na Austrália,c
1214683131577544705,"@g1 semelhança: não foram causados pela Greta então para de cobrar dela apenas por ser alguém que tenta avisar e pedir ajuda aos líderes mundiais.faça algo ao invés de cobrar uma garota, marmanjo",o
1214683131577544705,@g1 Lamentável,c
1214683131577544705,@g1 Vamos passar pano pq o pessoal tá de olho kkkkk,e
1214683131577544705,@g1 Aqui morreram vários cangurus e lá várias sucuris.,o
1214683131577544705,"@g1 A diferença foi q num lugar teve ONG provocando fogo, no outro foi um Canabis Afetivo.",d
1217049974329921539,@g1 @monize_perez,e
1217049974329921539,@g1 Burro é ameaçado após trocar undas com anônima,d
1217049974329921539,@g1 Quem manda nudes tem mais é que se foder.,d
1217049974329921539,@g1 Imbecil,d
1217049974329921539,@g1 Tô cansado de ver isso. Já tá bestaO povo sab como é as redes. Sociais e ainda sim continua...,d
1217049974329921539,@g1 COYCOYCOYTADOTodo dia acontece com mulher e não tá virando notícia,d
1217049974329921539,@g1 Suposta mulher é pra acabar.,d
1217049974329921539,@g1 https://t.co/2Sr2JK5Im0,e
1217049974329921539,@g1 O maior erro do ser humano que manda nudes é mostrar o rosto.,o
1217049974329921539,"@g1 Babaca!Pediu, levou!Quis mostrar seu potencial.Devia ter fumado um baseado mofado e atacou o cérebro 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",d
1217049974329921539,@g1 Em pleno 2020 e tem gente que ainda cai nessa,d
1217049974329921539,@g1 Olha aí G1 todo jovial usando as gírias da galera.,o
1217049974329921539,@g1 Burrinho demais,d
1217049974329921539,@g1 Pode nem ser mulher. E sim um presidiário se passando por mulher..,o
1217049974329921539,@g1 Homem vítima? Tá mudado hein g1 😁,c
1217049974329921539,@g1 Foda é tentar ler uma matéria no G1 e não poder ... entopem o site com notícias do I Globo e somente assinante ler...😠😡,d
1217049974329921539,"@g1 Caiu no golpe do ""manda uma foto sua de agora"" kkkkkkkk",o
1217049974329921539,@g1 MGTOW é o caminho,e
1217049974329921539,@g1 E vamos de Lei Carolina Dieckmann,c
1219243180555558912,@g1 Fuzil em baile funk? JURA? Inacreditável.... Deve ser fake news.,d
1219243180555558912,@g1 Mentira! Isso é um guarda chuva! Dúvido que traficantes frequente bailes com fuzil. No bile só tem trabalhador que quer curtir a noite.,d
1219243180555558912,"@g1 Isso só vai acabar quando a polícia e o exército desse país fizeram ação conjunta, mandar bala de cima pra baixo do morro, chegar arregançando, enquanto continuarem ficar trocando bala com adolescentes, esquece.",o
1219243180555558912,@g1 O mais foda e que depois a polícia confunde esses guarda chuvas com fuzis e mata esse dois estudantes sem passagem pela polícia! Aí vem o fantástico e faz uma matéria dizendo que a polícia e muito violenta.,o
1219243180555558912,@g1 Novidade!!!,d
1219243180555558912,@g1 @MariaCellia_,e
1219243180555558912,@g1 Ué??? https://t.co/AEPJKigHGo,e
1219243180555558912,"@g1 Pensei que baile funk era um lugar cheio de amor, na onde jovens só querem se divertir, em um lugar cheio de arco-íris na onde só tem paz ....",o
1219243180555558912,"@g1 OPINIÃO:MAS NA CABEÇA DE JORNALISTAS QUE DENOMINAM ESSES INDIVÍDUOS COMO PESSOAS, ISSO É CULTURA",d
1219243180555558912,@g1 Mas a Globo só mostra policiais agindo.É uma campanha nojenta contra a PM! Nojo!,d
1219243180555558912,"@g1 Só lembrando que eles só matam branco rico.O preto pobre, é só a polícia que mata.😎👍🏾",o
1219243180555558912,"@g1 Guarda chuva, ou seja, não oferecia risco algum.",d
1219243180555558912,"@g1 O que???? Vocês vão me contar agora, depois de todas aquelas matérias contra a polícia, que  existe traficante com armamento forte nos bailes funk das favelas? 😱",d
1219243180555558912,@g1 Tem q meter bala nesses lixos https://t.co/USHkRI5q8j,e
1219243180555558912,@g1 Eu vi um guarda-chuva.,d
1219243180555558912,"@g1 Não sei vocês, mas eu vejo dois trabalhadores e um deles com uma furadeira na mão.",d
1219243180555558912,@g1 Guarda-chuvas que disparam flores 🌷 .,d
1219243180555558912,@g1 Ahhhh segundo entidade deve ser polícia né,d
1219243180555558912,@g1 É um guarda-chuva,d
1219243180555558912,"@g1 Nossa, que surpresa, um lugar onde os jovens somente querem se divertir, super tranquilo.",d
1219243180555558912,"@g1 Alguém sabe dizer se esse fuzil é um dos 117 encontrados na casa do amigo e vizinho do Bolsonaro, lá do Condomínio Vivendas da Barra?",o
1219243180555558912,@g1 Its an umbrella,e
1219243180555558912,"@g1 Mas se a polícia chega atirando em cima, a mídia e as marmitas de vagabundo saem defendendo. Tem que prender tudo e acabar com esses lixos de baile funk.",c
1219243180555558912,@g1 Isso é um guarda chuva !!,d
1219243180555558912,"@g1 Pronto mais um motivo para o governo tocar o terror no Compelxo do Chapadão, enquanto isso no Vivendas da Barra...",o
1219243180555558912,@g1 E ainda querem que chegue nesses bailes pedindo bença primeiro 🤦🏻‍♂️,o
1219243180555558912,"@g1 Só falaram chamar o carro forte, para transportar o dinheiro do tráfico!!!!",o
1219243180555558912,"@g1 Que fuzil cara, isso era um guarda chuva.",d
1219243180555558912,@g1 Isso é guarda chuva,d
1219243180555558912,"@g1 Globo sobre defendendo a bandidagem, se polícia entrar aí a Globo mete pau.",d
1219243180555558912,"@g1 Infelizmente se a polícia chega atirando nesses vagabundos, a mídia e os marmitas de vagabundos vêm caindo em cima, falando que a PM agiu errado e etc... Deveria era descer bala nesses vagabundos, acabar tudo em 1ª instância",c
1219243180555558912,@g1 Era guarda-chuva!!! Parem de mentir,d
1219243180555558912,@g1 Segundo a lógica da jornalista Mariana Beltrão que trabalha para o grupo dos Marinho no canal globo news o fuzil pode ser na verdade um guarda-chuvas,d
1219243180555558912,"@g1 Ué, globo denunciando baile funk????? Xiiiiii vai ter estagiário na rua hoje kkkkkkk",d
1219243180555558912,@g1 Saindo de um Baile Funk? Não acredito!! Só pode ser fake,d
1219243180555558912,@g1 Reza a lenda que foram tomar uma cervejinha,o
1219243180555558912,@g1 Não me diga...,d
1219243180555558912,"@g1 Mas vocês não disseram que fuzis não oferecem perigo? Vocês não disseram que a pessoa pode estar ali numa boa com fuzil sem fazer mal pra ninguém? E tem mais, pode ser um guarda-chuva, difícil de dizer né? Não pode dar tiro na cabecinha né?",d
1219243180555558912,@g1 Jeitinho carioca de comemorar! Mas a Globo lixo que está certa! A polícia malvada não precisa intervir.,d
1219243180555558912,@g1 Caramba,c
1219243180555558912,@g1 Segundo @flaviaol e @beltraomaria isso é um guarda chuva,d
1219243180555558912,"@g1 Os coitadinhos sem capacete podiam se machucar e a Globo fica se preocupando com um mero guarda-chuva. Cadê a empatia, Rede Globo? 😢",d
1219243180555558912,@g1 Não isso é armofobia falar que os meliantes estava aramados não eles apenas carregava guarda chuvas pois tem chovido muito na região serrana,d
1219243180555558912,"@g1 Vamos ajudar a manchete: ""CRIMINOSOS armados com fuzil..."". Pq nenhum homem de bem sai na rua com um fuzil,né?",d
1219243180555558912,"@g1 Homens armados a puta que os pariu! Bandidos armados, seus porcos! E é isso que rola em todo lixo de bailes funk.",d
1219243180555558912,"@g1 Fuzil aonde, doido?",d
1219243180555558912,"@g1 Como esse fuzil chegou a ele? Pegou voo direto aos EUA ou tinha escala? O Google tradutor ajuda bastante na hora né negociar os valores, mas o pagamento foi via paypal?",o
1219243180555558912,@g1 Chuva de balas neles!!!,e
1219243180555558912,@g1 Guarda chuva ✅,d
1219243180555558912,@g1 Fica difícil defender baile funk,o
1218357338957942784,"@g1 Esse cara foi mito, conseguiu ser preso já estando preso. Kkkkkkk",o
1218357338957942784,@g1 Trágico!,c
1218357338957942784,"@g1 .... Aí dentro não tem Toffoli, não tem OAB nem MINISTÉRIO PÚBLICO. A LEI e a sentença é de dentro pra fora.",o
1218357338957942784,@g1 https://t.co/IILwz46BdZ,e
1218357338957942784,@g1 Começaram os jogos penitenciários 2020?,o
1218357338957942784,@g1 Maravilha.....Q as outras cadeias e presídios sigam o exemplo....,d
1218357338957942784,@g1 perderam a cabeça,e
1218357338957942784,@g1 Pq fizeram isso com o bixin.,c
1218357338957942784,"@g1 ""O reeducando recebeu voz de prisão ""Porra, mas já não tava preso?? Kkk",d
1218357338957942784,@g1 É hoje que eu não durmo de tanta preocupação!,c
1218357338957942784,"@g1 Grande dia, menos um desgraçado no mundo. aos que abateram o elemento, tenham minha gratidão 👍🏻",d
1218357338957942784,@g1 https://t.co/Xb9X5q1BQd,e
1218357338957942784,@g1 Menos um,d
1218357338957942784,@g1 Um a menos!! Próximoooooooo!!!!!,d
1218357338957942784,@g1 Se for estuprador...,o
1218357338957942784,@g1 Coitado! #sqn,c
1218357338957942784,@g1 https://t.co/XXpQDeNi9S,e
1218357338957942784,@g1 Menos 1. Um pacote de cigarro para os envolvidos.,d
1218357338957942784,@g1 Grande dia.👍,d
1218208862718713857,@g1 Cruzes!😲😲😲,d
1218208862718713857,@g1 Mas que merda de notícia !Mande a sua MAE cagar lá !!!,d
1218208862718713857,@g1 @shakespearitu do jeito que nois gosta,c
1218208862718713857,@g1 Pelo menos não fica o sentimento de culpa de que a sua cagada seja mais fedorenta do que a do parceiro ao lado.,o
1218208862718713857,@g1 Quem fez essa cagada?,o
1218208862718713857,@g1 é pro pessoxl que gosta de manjar rola se divertir!,o
1218208862718713857,"@g1 Caraca bicho, ou esqueceram da divisórias ou a propaganda e marketing funcionou e repercutiu",o
1218208862718713857,@g1 @AnaBeat2605 podíamos usar,c
1218208862718713857,"@g1 Vamos dar as mãos, 1,2,3",o
1218208862718713857,@g1 😖😖😖😖,e
1218208862718713857,"@g1 Esse é o famoso banheiro do pessoal da resistência agora ninguém solta a mão de ninguém literalmente, a pergunta é esse pessoal que defende essa visão será que vai reclamar?",o
1218208862718713857,@g1 Não vou cagar aí,d
1218208862718713857,"@g1 Se tem arquiteto envolvido, merece perder a carteira.",d
1218208862718713857,@g1 Uma boa iniciativa para economizar papel higiênico. As pessoas compartilham o rolo e pede para o colega passar de volta depois que usar. Grande dia!,c
1218208862718713857,@g1 🤮,e
1218208862718713857,@g1 Nível de intimidade que eu jamais teria kkkkk,d
1218208862718713857,"@g1 Pensando melhor não estamos preparados ainda para isso.... Agora achei muito louca a ideia...se eu fosse um artista colocava essa ""obra"" num museu parafraseando Duchamp",c
1218208862718713857,@g1 @Hugodemc,e
1218208862718713857,@g1 É uma experiência sociológica:),c
1218208862718713857,@g1 Como caga a vontade nesse lugar?,d
1218208862718713857,@g1 Ninguém solta a mão de ninguém,o
1218208862718713857,@g1 Que chato ter que cagar todo mundo vendo kkk,d
1218208862718713857,@g1 Se organizar direito todo mundo caga,o
1216140230031544325,@g1 Matar um genocida também não.,d
1216140230031544325,@g1 ?????,e
1216140230031544325,@g1 Que matéria mais desnecessária.....Afff....,d
1216140230031544325,"@g1 Ah bom, sendo assim pode.",c
1216140230031544325,"@g1 A diferença hoje é que até aplicativos como flightradar identificam  perfeitamente os vôos comerciais, prefixo, altitude, origem, destino",o
1216140230031544325,@g1 G1 passando pano em terrorista...hahahahaha,d
1216140230031544325,@g1 Chupa globosta,d
1216140230031544325,@g1 Não esquece da cera quando passar o pano viu?,d
1216140230031544325,"@g1 Impressão minha ou vocês querem passar pano 🤔🤔🤔,se for isso vão dar o cú,mas se não,vão dar do mesmo jeito pelas matérias parciais.",d
1216140230031544325,"@g1 Conflito, guerra, terrorismo se importa em esquerda e direita igual ao @g1",d
1216140230031544325,@g1 Se fosse Israel essa manchete seria muito diferente não é mesmo!!!,d
1216140230031544325,"@g1 Ufa, que bom.",c
1216140230031544325,@g1 FIZERAM UMA MATÉRIA PRA DAR UMA EXCLUDENTE PARA OS TERRORISTAS KKKKKKKKKKKKKKKKKKKK,d
1216140230031544325,@g1 Conflito? Quer comparar a guerra entre o Iran e o Iraque 30 anos atrás com essa retaliação furada iraniana? Essa premissa só está sendo destacada porque é conveniente à mídia progressista.,d
1216140230031544325,@g1 E... ?,e
1216140230031544325,@g1 A Globo já querendo amenizar o ato terrorista do governo iraniano.,d
1214851326959607811,@g1 Ataque das milícias !,e
1214851326959607811,"@g1 Americanos outra vez "" confundindo "" um caça com um jato comercial ..... em 88 foi assim",o
1214851326959607811,@g1 Caiu ou foi abatido?Terrorismo,d
1214851326959607811,"@g1 Cai?!? Criem vergonha, o avião foi derrubado.",d
1214851326959607811,"@g1 O difícil é saber por qual dos dois foi orquestrado (ou três, Rússia)",o
1214851326959607811,"@g1 O avião não foi abatido, segundo as investigações preliminares. Fora que ainda houve um tremor de terra perto da região do aeroporto e da base de ogivas nucleares do Irã.em outras palavras: haja sal grosso pra afastar essa zica do Irã",c
1214851326959607811,"@g1 Explosão logo após a decolagem, se não foi orquestrado eu não sei o que foi...",o
1214851326959607811,"@g1 Caiu pq foi abatido no ar, é a Rússia querendo entrar na conversa.",o
1214851326959607811,"@g1 Muito estranho... Abatido, será?",o
1214851326959607811,@g1 Eua sempre criminosos de guerra matando inocentes,o
1214851326959607811,@g1 Mais mortes na conta de Bolsonaro e Trump.,o
1214851326959607811,"@g1 Esse país ta precisando de muita oração, não é possível",c
1214851326959607811,"@g1 ""não há sobreviventes"" 176 pessoas, que tragédia.",c
1214851326959607811,"@g1 ele foi abatido? pô, não pode ser só coincidência",o
1214851326959607811,@g1 Como será o próximo atentado?,o
1217115795400069125,"@g1 E pensar que se ele tiver dinheiro pra pagar advogado....nunca será preso, conforme decisão camarada do STF",o
1217115795400069125,"@g1 Meu Deus, que tristeza. Que Deus dê o consolo e muita força para enfrentar um momento tão doloroso. Como que pode um ser ter a coragem de dar 13 facadas numa criança. Um monstro",c
1217115795400069125,"@g1 E AINDA TEM GENTE QUE LEVANTA BANDEIRA PRA DEFENDER ESSE LIXO NÃO É MESMO @mariadorosario , @MarceloFreixo ???",o
1217115795400069125,"@g1 Se a polícia mata esse demônio a mídia lixo imediatamente mostra pesquisa que mortes por policiais aumentaram drasticamente no país, mas não contam que são os mortosNeh! #Globolixo",d
1217115795400069125,"@g1 “Se ele permanecer preso, a polícia vai ter 10 dias para a conclusão das investigações, sem prejuízo do encaminhamento dos laudos faltantes”, explica o delegado. Ooiii? SE ele permanecer preso? Pelo amor de Deus. 13 facadas nas costas de uma criança deveria perder qq direito",d
1217115795400069125,"@g1 Antes os adultos furavam as bolas, hoje fura é as crianças....",o
1217115795400069125,@g1 desgraçado,c
1217115795400069125,@g1 Que perversidade.,c
1217115795400069125,"@g1 Que maldade fazer isso com uma criança. Que cara covarde.Se faz isso com um ser indefeso, não pode mais viver em sociedade.",c
1217115795400069125,"@g1 #PenaDeMorte tem que ser uma das cláusulas pétreas.Olha isso, acabar com a vida de uma pessoa que nem saiu da infância e não poderá sair nos dias comemorativos pois foi condenada a uma prisão eterna, enquanto criminosos saem em datas comemorativas, além de terem regalias. 🤬",o
1217115795400069125,@g1 Que monstro! Esse tem que queimar no inferno!,c
1217115795400069125,@g1 Q tristeza 😭,c
1217115795400069125,"@g1 Matar qualquer adulto já é cruel, imagine você matar uma criança? Gente, q desumano, o q se passa na cabeça dessas pessoas. É só uma CRIANÇA!",c
1217115795400069125,@g1 💔😥🙏🙌,e
1217115795400069125,@g1 Meu Deus 😭,c
1217115795400069125,@g1 😥😥😥,e
1217115795400069125,"@g1 PRISÃO PERPÉTUA NO BRASIL! Pena de morte eu sou contra, ninguém precisa virar assassino pra punir um lixo q faz isso. Mas prisão perpétua é perfeito, deveria virar escravo do governo e quebrar pedra até morrer",o
1217115795400069125,@g1 Verme lixo,c
1217115795400069125,@g1 Desgraçado...que  cruel,c
1217115795400069125,"@g1 Que fdp daria 13 facadas em alguem, que dira numa crianca?",c
1219016685325176832,@g1 Corajosas e heróis,c
1219016685325176832,@g1 Até esse momento eu não acreditava em vidas passadas! Fui uma delas por favor!! Explicaria muita coisa.. hauhauhau,c
1219016685325176832,@g1 @marcelloschuck Entendemos o recado senhora Rede Globo. Só te digo uma coisa:NADA ESCAPA DOS OLHOS DE DEUS.,o
1219016685325176832,"@g1 Isso eh assunto prahistoriadores focados em Hitler, aqueles que decoram os discursos do Goebbles, sabe?E de jornalista autoritário que quer achar um jeito de manter a narrativa em evidência...Aqueles partidários do perigoso comunismo que matou mais que Hitler. https://t.co/ODxTgkGiQP",o
1219016685325176832,"@g1 Mati um homem. E se for nazi, melhor ainda",e
1219016685325176832,@g1 Homem não pode ver um rabo de saia que vai atrás lkklkkk as coisas nunca mudaram. Eu tô impressionado é como essa daí do meio conseguia seduzir alguém 🤔 O homem na seca vira São Jorge. Mas a intenção dela era boa.,c
1219016685325176832,@g1 Fadas sensatas 🤩❤🥰,c
1219016685325176832,@g1 @RedeGlobo dando idéia Pode @TwitterBrasil ??????Incitação de violência... tem muita gente desequilibrada ae so esperando o gatilho,d
1219016685325176832,"@g1 ""Nazistas"", soldados da Wehrmacht ou agentes da SS/ do partido?",e
1219016685325176832,@g1 https://t.co/Pik99n6FRG,e
1219016685325176832,@g1 Ótima matéria da @bbcmundo,c
1219016685325176832,@g1 https://t.co/CMws15m4ax,e
1219016685325176832,@g1 Melhor tática.,c
1219016685325176832,@g1 Maravilhosas,c
1219016685325176832,"@g1 Por que vocês não noticiam a menina Irma Grese, nazista, que matava os judeus. Atava as pernas das mulheres grávidas para que elas morressem com a dor do parto, nos Campos de Concentração?Tinha 22 anos após a segunda-guerra.",o
1219016685325176832,@g1 Virem o disco.,d
1219016685325176832,@g1 Boa noite. Como estão as finanças da GloboPar? ta tendo prejuizo?,o
1219016685325176832,@g1 Tão cruéis quanto aos nazistas,d
1219016685325176832,@g1 2/2 É a lógica do Stevie Wonder ser Deus! Desinformação pura!,d
1219016685325176832,"@g1 1/2 Olha a narrativa:Insinua que o governo e seus apoiadores são nazistas, depois faz matéria elogiando mulheres que matavam nazistas.Coincidência???Aí, vc reclama e vem a turma do mimimi, diz que vc é contra quem matou os nazistas, e logo concluem que vc é nazista. PQP!",d
1219016685325176832,@g1 Parece os brasileiros em 2020 vive mais nazismo que os alemães . Nação de retardados,o
1219016685325176832,@g1 @elphabathroop está diferente nas fotos,o
1219016685325176832,@g1 Bastardas Inglórias,e
1219016685325176832,@g1 Bem que elas poderiam reencarnar agora,c
1219016685325176832,@g1 Nenhum homem é páreo para a força da buceta 😂😂😂😂,c
1219016685325176832,"@g1 Esquerdojegues, não sejam tão burros assim.Elas são JUDIAS que aprenderam a MANUSEAR ARMAS e matar traidores e nazistas.Se vcs estivessem lá, iriam chamar elas de fascistas e dizer que não tinham direito de matar os porco nazi.Vcs só sabem usar memes da Gretchen.Só parem! https://t.co/pZ3xquyhHK",d
1219016685325176832,"@g1 Hoje, algumas mulheres atraem comunistas, engravidam e depois aborta.São conhecidas como feminazistas.",o
1219016685325176832,@g1 Erradas não estavam,c
1219016685325176832,@g1 Divas ! Kkkkk https://t.co/Ch8sgPyF8L,c
1219016685325176832,@g1 tamo precisando de umas por aqui,c
1219016685325176832,@g1 Lendárias,c
1219016685325176832,@g1 G1 incentivando homicídio ？ Cadê a paz e o amor que a globo prega nas novelas ？ O stf vai interrogar as pessoas que dizem serem a favor de matar quem não é de esquerda ？,d
1219016685325176832,@g1 A última da lado direito é avó da piralha Greta,o
1219016685325176832,"@g1 Lá vai as minas retardadas serem induzidas a fazerem o que entenderem ser o mesmo aqui no Brasil. Bela tacada, G1.",d
1219016685325176832,@g1 Aqui no Brasil esses colaboradores seriam atraídos através de garotos.,o
1215253134726979584,@g1 Censurar só o que é de interesse dos meus o resto que se dane. A lei nesse país virou uma piada de mal gosto e ainda tem gente batendo palmas e esquecendo que todos nós seremos atingidos. A lei sempre funcionou para quem tem dinheiro agora vai valer para quem tem muito e poder!!!,c
1215253134726979584,@g1 Como choram!,d
1215253134726979584,@g1 Tem que ser no hell de janeiro,o
1215253134726979584,"@g1 Ativismo judicial, puro e simples. Obrigação do supremo reverter a decisão.",c
1215253134726979584,"@g1 Interessante, usando o que o G1 quis insinuar na matéria, afinal, tinha que censurar os dois casos, ou não censurar nenhum? Valendo... https://t.co/UB6kGhICTI",o
1215253134726979584,@g1 Que hipócrita do caralho,c
1215253134726979584,"@g1 Não surpreende em nada. Judiciário tem lado neste país.Sempre foi assim, mas agora isso se acentuou com a ascensão do gadismo no Brasil. https://t.co/VzPNkGyOls",c
1215253134726979584,@g1 Se deram o trabalho de investigar até o desembargador do caso😂😂😂,d
1215253134726979584,"@g1 O pau que bate em Chico, não bateu em Francisco! Hipocrisia dos cristãos, como sempre.",c
1215253134726979584,"@g1 É a regra de hoje, a liberdade de expressão acaba quando critica algo que eu defendo.",c
1215253134726979584,@g1 Quero que o filme do Porta dos Fundos seja cassado por Discurso de Ódio.,d
1215253134726979584,@g1 Kkkkkk. Um homem contra um homem com mais de 30 gêneros freirianos versus uma nação de religiosos conservadores e do bem contra um grupo de pelegos ateus adoradores do moloch? Água virou vinho. Deus esteja convosco. Amém.,o
1215253134726979584,"@g1 Tava demorando para o jornalismo imparcial de ""QUALIDADE"" meter o nome do Bolsonaro no meio da história... nenhuma novidade.",d
1215253134726979584,@g1 Ora ora temos um xeroque roumes aqui,e
1215253134726979584,@g1 https://t.co/igptkXt18p,e
1215253134726979584,"@g1 Liberdade aqui, censura para você.",c
1215253134726979584,@g1 Q caos,c
1215253134726979584,@g1 Censura boa só a minha,c
1215253134726979584,"@g1 Vocês sempre (des)informando a população, seguindo a ideologia das organizações Globo. Página lixo!",d
1215253134726979584,@g1 É a cara dos moralistas sem moral,c
1215253134726979584,@g1 Aqui jaz liberdade de expressão e senso de justiça,c
1215253134726979584,@g1 O judiciário carioca é a maior piada desse país,c
1215336181937762304,@g1 O judiciário consegue superar os políticos em termos de escrotidão,c
1215336181937762304,"@g1 Art. 208 - Escarnecer de alguém publicamente, por motivo de crença ou função religiosa; impedir ou perturbar cerimônia ou prática de culto religioso; vilipendiar publicamente ato ou objeto de culto religioso: Pena - detenção, de um mês a um ano, ou multa.",d
1215336181937762304,@g1 Acho quer ter direito à manifestação tem limite. Nunca se deve zombar daquilo que é sagrado.,d
1215336181937762304,"@g1 Tá doendo globo lixo?Aliás tudo que e escárnio para o cristianismo vocês adoram,rs",d
1215336181937762304,@g1 Mas nesse ano aí ele tava defendendo o micto,e
1215336181937762304,@g1 https://t.co/svwM4sg6BY,e
1215336181937762304,"@g1 Nunca foi pelos ""bons costumes"", sempre foi pela censura.",c
1215336181937762304,"@g1 Sou a favor da democracia, menos para alguns",c
1215336181937762304,"@g1 Direito de manifestação difere de escárnio religioso, ou qq outra forma de insulto e humilhação, seja por motivo religioso, etnia ou cor, opção sexual ou afetiva, etc.",d
1215336181937762304,@g1 O judiciário fede.,c
1215336181937762304,"@g1 Todos são iguais perante a lei, mas alguns são mais iguais do que os outros.",c
1215336181937762304,"@g1 Então quer dizer que eu tenho direito de fazer piadas com gordos , femenistas e gays....pois tenho liberdade de manifestaçao...",d
1215336181937762304,@g1 Vilipêndio é crime.,e
1215336181937762304,@g1 Sou a favor da democracia.... Mas perai só pra alguns,c
1215336181937762304,@g1 A hipócrisia https://t.co/EqM2Vt8XXq,c
1215407906876772363,@g1 Zumbis dominarão o mundo.,o
1215407906876772363,@g1 Por que será que ninguém comenta sobre a taxa de suicídio destas pessoas?https://t.co/UKRigfLTeS https://t.co/vuR2Ewcacb,d
1215407906876772363,"@g1 Pacientes morrendo em corredores de hospital como cães por falta de medicamentos, vagas em enfermarias e UTIs, mas a prioridade é verba pra cirurgia de mudança de sexo",d
1215407906876772363,@g1 E as regras para diminuir as filas de transplantes de órgãos?,d
1215407906876772363,@g1 Pra que tentar implementar melhorias em hospitais super lotados.... vamos mudar o sexo.... Será que muda tbm o XX e o XY??,d
1215407906876772363,@g1 https://t.co/bKtqTDcZoc,e
1215407906876772363,"@g1 @gleicifonseca  Ainda bem que eu estudei o bastante pra saber que só existe XX, XY e que fenótipo pode ser alterado enquanto genótipo nunca vai mudar 🤷🏻‍♂️",d
1215407906876772363,@g1 Opinao do ENEAS sobre ideologia de genero https://t.co/D8eOVwMrgN,o
1215407906876772363,"@g1 Vejo esses caras fazendo comentários imbecís, será mesmo que eles acham que a opinião deles é relevante? Quanto mais o tempo passa eu vejo que esse tipo de gente não pode ganhar importância, mesmo que seja difícil se deparar com tanta ignorância.",c
1215407906876772363,@g1 Regras de mutilação induzinda,d
1215407906876772363,@g1 Hahahahhahaa piada mesmo hahahahahaha https://t.co/ft0kb4aSQ4,d
1215407906876772363,@g1 https://t.co/UW7Klf6AEO,e
1215407906876772363,@g1 Quero aumentar meu pinto.O SUS pega essa impreitada.,o
1215407906876772363,"@g1 Nossa, todos deveriam conhecer essa imagem, muito boa, simples, e explica muita coisa",c
1215407906876772363,@g1 o sus é bom,c
1215407906876772363,@g1 Depois da cirurgia eles dão uma corda.,o
1215064391080665088,@g1 Otario demais esse cara,c
1215064391080665088,@g1 Não pode nem mais ser escroto e mal educado que já problematizam,c
1215064391080665088,@g1 bolsominion imbecil,c
1215064391080665088,"@g1 Rapaz, ganha grana. Mas tá embaçado ser artista hoje em dia. Não pode fazer porra nenhuma kkkk. Imagino a turma dos anos 80...",d
1215064391080665088,@g1 Esse tal Ferrugem é bem boçal e não é de agora,c
1215064391080665088,@g1 KKKKK...ESSE FERRUGEM E UM VERDADEIRO LIXO NA MINHA HUMILDE OPINIÃO!!!,c
1215064391080665088,@g1 Ele só apoio o pé pq a pança não deixa ele amarrar o sapato,o
1215064391080665088,"@g1 Mas é o máximo que ele consegue, acha que é propaganda, não entende porra nenhuma de arte, só acha que faz",c
1215064391080665088,@g1 É verdade é verdade (8),c
1215064391080665088,@g1 Eu já cancelei o ferrugem faz tempo MT OTARIO N SEI COMO VCS SUPORTAM,c
1215064391080665088,@g1 Esse aí tá acostumado a fazer merda,c
1215064391080665088,@g1 Internet hj ta foda.,o
1215064391080665088,@g1 Gay,e
1215064391080665088,@g1 educação vem de berço e esse maluco aí é bem escroto,c
1215064391080665088,@g1 Quem é ferrugem?,o
1215064391080665088,@g1 que geração de merda chata pra caralho.não procriem por favor.,d
1215064391080665088,@g1 Educação de pai e mãe nessas horas...,o
1216687586401509376,"@g1 Lendo a matéria lembrei da Globo anunciando Macri como o ""salvador"" da America Latina. A globo sempre apostando no errado! A empresa virou uma piada.",d
1216687586401509376,@g1 Daqui a pouco vão estar verificando se tem comida ou não.,o
1216687586401509376,@g1 Sarney fez isso. Pesquisem a merda q deu...🤦🏻‍♂️,o
1216687586401509376,@g1 https://t.co/VjA6aXi0Bp,e
1216687586401509376,@g1 #GloboLixo,d
1216687586401509376,"@g1 Desta vez vai funcionar, confie 👍",c
1216687586401509376,@g1 Vai dar super certo.......😂😂😂😂😂😂,c
1216687586401509376,"@g1 O proprio Brasil já viu essa novela nos 80 e acho que não deu muito certo, né? Novos fiscais do Sarney.",d
1216687586401509376,@g1 Argentina  2020= Brasil 1986.Putz grilla. Escola Sarney  de fracasso,d
1216687586401509376,@g1 Sarney ficou feliz,o
1216687586401509376,@g1 Os caras não aprendem mesmo.,d
1216687586401509376,@g1 RIP Argentina.,e
1216687586401509376,@g1 Fiscais do Sarney,o
1216687586401509376,@g1 Isso vai dar uma meeerda...,d
1216687586401509376,@g1 mais um lugar para esses babacas de esquerda irem,o
1216687586401509376,"@g1 Governo controlando preçosO que pode dar errado, não é mesmo?",e
1216687586401509376,@g1 Fiscais do Sarney,o
1216687586401509376,@g1 Nova Venezuela...,e
1216687586401509376,@g1 pior ideia possível pra sair de uma crise,d
1215641948108681217,"@g1 Tão tristes pq não podem mais prender aleatoriamente e cometer abusos diversos sem que se fodam depois?!?!Tinha que acabar é a ""Justiça"" Militar.",c
1215641948108681217,@g1 Legislativo só cria leis para se auto proteger.,o
1215641948108681217,"@g1 Políticos que votaram a favor da lei de abuso de autoridade são vagabundos, bandidos!",d
